,id,chrom,start,end
3397,YJL038C,chrX,375115,375774
3398,YJL037W,chrX,376662,377336
3399,YJL036W,chrX,378825,380096
3400,YJL035C,chrX,380249,381001
3401,YJL034W,chrX,381327,383375
3402,YJL033W,chrX,383837,386149
3403,YJL032W,chrX,386348,386662
3404,YJL031C,chrX,386368,387438
3405,YJL030W,chrX,387657,388247
3406,YJL029C,chrX,388385,390853
3407,YJL028W,chrX,391311,391646
3408,YJL027C,chrX,391833,392249
3409,YJL026W,chrX,392404,393603
3410,YJL026C-A,chrX,393066,393287
3411,YJL025W,chrX,393967,395511
3412,YJL024C,chrX,395931,396592
3413,YJL023C,chrX,397355,398398
3414,YJL022W,chrX,398109,398417
3415,YJL020C,chrX,398937,402410
3416,YJL020W-A,chrX,400981,401238
3417,YJL019W,chrX,402897,404945
3418,YJL016W,chrX,405588,407273
3419,YJL015C,chrX,407142,407426
3420,YJL014W,chrX,407558,409162
3421,YJL013C,chrX,409493,411040
3422,YJL012C,chrX,411234,413399
3423,YJL011C,chrX,414285,414770
3424,YJL010C,chrX,417562,419562
3425,YJL009W,chrX,419855,420181
3426,YJL008C,chrX,419957,421663
3427,YJL007C,chrX,422698,423012
3428,YJL006C,chrX,423138,424109
3429,YJL005W,chrX,425157,431237
3430,YJL004C,chrX,431589,432200
3431,YJL003W,chrX,432644,433000
3432,YJL002C,chrX,433221,434651
3433,YJL001W,chrX,435163,435926
3434,YJR001W,chrX,436802,438610
3435,YJR002W,chrX,438865,440646
3436,YJR003C,chrX,440994,442553
3437,YJR004C,chrX,442909,444861
3438,YJR005W,chrX,445923,448025
3439,YJR005C-A,chrX,448477,448758
3440,YJR006W,chrX,449202,450665
3441,YJR007W,chrX,451020,451934
3442,YJR008W,chrX,452430,453446
3443,YJR009C,chrX,453683,454681
3444,YJR010W,chrX,456239,457774
3445,YJR010C-A,chrX,458077,458361
3446,YJR011C,chrX,458641,459426
3447,YJR012C,chrX,459795,460418
3448,YJR013W,chrX,460382,461593
3449,YJR014W,chrX,461829,462425
3450,YJR015W,chrX,462721,464253
3451,YJR016C,chrX,464451,466208
3452,YJR017C,chrX,466521,467033
3453,YJR018W,chrX,466786,467148
3454,YJR019C,chrX,467232,468281
3455,YJR020W,chrX,468001,468333
3456,YJR021C,chrX,468555,469579
3457,YJR022W,chrX,469784,470113
3458,YJR023C,chrX,469804,470205
3459,YJR024C,chrX,470230,470964
3460,YJR025C,chrX,471138,471671
3461,YJR030C,chrX,483959,486196
3462,YJR031C,chrX,486586,490812
3463,YJR032W,chrX,491081,492262
3464,YJR033C,chrX,492378,496451
3465,YJR034W,chrX,496683,497009
3466,YJR035W,chrX,497355,500612
3467,YJR036C,chrX,500713,503391
3468,YJR037W,chrX,503102,503485
3469,YJR038C,chrX,503710,504072
3470,YJR039W,chrX,503936,507301
3471,YJR040W,chrX,507746,510085
3472,YJR041C,chrX,510239,513763
3473,YJR042W,chrX,514055,516289
3474,YJR043C,chrX,516461,517513
3475,YJR044C,chrX,518763,519185
3476,YJR045C,chrX,519638,521602
3477,YJR046W,chrX,522048,523862
3478,YJR047C,chrX,524908,525381
3479,YJR048W,chrX,526335,526664
3480,YJR049C,chrX,526884,528476
3481,YJR050W,chrX,528697,529404
3482,YJR051W,chrX,529861,531366
3483,YJR052W,chrX,532062,533759
3484,YJR053W,chrX,534027,535751
3485,YJR054W,chrX,536056,537549
3486,YJR055W,chrX,538772,539266
3487,YJR056C,chrX,541792,542502
3488,YJR057W,chrX,544062,544712
3489,YJR058C,chrX,544732,545175
3490,YJR059W,chrX,545787,548243
3491,YJR060W,chrX,548759,549814
3492,YJR061W,chrX,550511,553318
3493,YJR062C,chrX,553476,554849
3494,YJR063W,chrX,555195,555572
3495,YJR064W,chrX,555914,557602
3496,YJR065C,chrX,557809,559158
3497,YJR066W,chrX,559416,566828
3498,YJR067C,chrX,567019,567444
3499,YJR068W,chrX,567643,568704
3500,YJR069C,chrX,568806,569399
3501,YJR070C,chrX,569621,570598
3502,YJR071W,chrX,570405,570773
3503,YJR072C,chrX,570967,572124
3504,YJR073C,chrX,572315,572935
3505,YJR074W,chrX,573095,573751
3506,YJR075W,chrX,573981,575171
3507,YJR076C,chrX,575354,576601
3508,YJR077C,chrX,577255,578190
3509,YJR078W,chrX,578860,580221
3510,YJR079W,chrX,580205,581239
3511,YJR080C,chrX,580432,581616
3512,YJR082C,chrX,581914,582255
3513,YJR083C,chrX,582608,583537
3514,YJR084W,chrX,583733,585004
3515,YJR085C,chrX,585120,585437
3516,YJR086W,chrX,586068,586400
3517,YJR087W,chrX,586400,586750
3518,YJR088C,chrX,586495,587373
3519,YJR089W,chrX,587718,590582
3520,YJR090C,chrX,590872,594327
3521,YJR091C,chrX,595061,598336
3522,YJR092W,chrX,598735,603078
3523,YJR093C,chrX,603220,604203
3524,YJR094C,chrX,604569,605651
3525,YJR094W-A,chrX,608305,608858
3526,YJR095W,chrX,609773,610741
3527,YJR096W,chrX,611195,612043
3528,YJR097W,chrX,612413,612931
3529,YJR098C,chrX,613186,615156
3530,YJR099W,chrX,615576,616286
3531,YJR100C,chrX,616351,617334
3532,YJR101W,chrX,618234,619034
3533,YJR102C,chrX,619157,619765
3534,YJR103W,chrX,620754,622490
3535,YJR104C,chrX,622550,623014
3536,YJR105W,chrX,623581,624603
3537,YJR106W,chrX,624838,627015
3538,YJR107W,chrX,627340,628326
3539,YJR108W,chrX,628712,629083
3540,YJR109C,chrX,629585,632941
3541,YJR110W,chrX,633615,635681
3542,YJR111C,chrX,635855,636706
3543,YJR112W,chrX,637030,637635
3544,YJR112W-A,chrX,637790,638168
3545,YJR113C,chrX,638232,638975
3546,YJR114W,chrX,638659,639051
3547,YJR115W,chrX,639942,640451
3548,YJR116W,chrX,640825,641664
3549,YJR117W,chrX,642007,643368
3550,YJR118C,chrX,643490,644101
3551,YJR119C,chrX,644304,646490
3552,YJR120W,chrX,647126,647476
3553,YJR121W,chrX,647607,649142
3554,YJR122W,chrX,649776,651269
3555,YJR123W,chrX,651901,652578
3556,YJR124C,chrX,652892,654238
3557,YJR125C,chrX,654737,655963
3558,YJR126C,chrX,656254,658689
3559,YJR127C,chrX,658917,663059
3560,YJR128W,chrX,662921,663280
3561,YJR129C,chrX,664000,665019
3562,YJR130C,chrX,665218,667137
3563,YJR131W,chrX,667644,669293
3564,YJR132W,chrX,669522,672668
3565,YJR133W,chrX,672991,673620
3566,YJR134C,chrX,673729,675852
3567,YJR135C,chrX,676059,676778
3568,YJR135W-A,chrX,676971,677234
3569,YJR136C,chrX,677441,678706
3570,YJR137C,chrX,678957,683285
3571,YJR138W,chrX,684567,689321
3572,YJR139C,chrX,689445,690524
3573,YJR140C,chrX,690750,695696
3574,YJR140W-A,chrX,690961,691110
3575,YJR141W,chrX,695906,696949
3576,YJR142W,chrX,697141,698169
3577,YJR143C,chrX,698326,700614
3578,YJR144W,chrX,700882,701691
3579,YJR145C,chrX,702027,703068
3580,YJR146W,chrX,703885,704238
3581,YJR147W,chrX,704196,705272
3582,YJR148W,chrX,705744,706874
3583,YJR149W,chrX,707160,708374
3584,YJR150C,chrX,708811,709707
3585,YJR151C,chrX,712255,715740
3586,YJR151W-A,chrX,717580,717630
3587,YJR152W,chrX,719666,721297
3588,YJR153W,chrX,722815,723900
3589,YJR154W,chrX,725784,726824
3590,YJR155W,chrX,727405,728271
3591,YJR156C,chrX,728574,729596
3592,YJR157W,chrX,730515,730877
3593,YJR158W,chrX,732440,734143
3594,YJR159W,chrX,736044,737117
3595,YJR160C,chrX,738008,739816
3596,YJR161C,chrX,742848,743999
3597,YJR162C,chrX,744911,745261
3598,YKL225W,chrXI,451,798
3599,YKL224C,chrXI,1810,2181
3600,YKL223W,chrXI,2389,2721
3601,YKL222C,chrXI,3503,5620
3602,YKL221W,chrXI,6107,7528
3603,YKL220C,chrXI,9091,11226
3604,YKL219W,chrXI,14485,15708
3605,YKL218C,chrXI,17359,18339
3606,YKL217W,chrXI,22234,24084
3607,YKL216W,chrXI,25215,26159
3608,YKL215C,chrXI,26827,30687
3609,YKL214C,chrXI,31082,31693
3610,YKL213C,chrXI,31960,34107
3611,YKL212W,chrXI,34543,36414
3612,YKL211C,chrXI,36699,38153
3613,YKL210W,chrXI,39163,42237
3614,YKL209C,chrXI,42423,46295
3615,YKL208W,chrXI,47157,47972
3616,YKL207W,chrXI,48194,48955
3617,YKL206C,chrXI,49006,49809
3618,YKL205W,chrXI,50051,53353
3619,YKL204W,chrXI,53704,55602
3620,YKL203C,chrXI,55935,63359
3621,YKL202W,chrXI,63821,64402
3622,YKL201C,chrXI,63930,67466
3623,YKL198C,chrXI,68232,70220
3624,YKL197C,chrXI,70734,73865
3625,YKL196C,chrXI,74932,75534
3626,YKL195W,chrXI,75821,77032
3627,YKL194C,chrXI,77258,78646
3628,YKL193C,chrXI,78866,79882
3629,YKL192C,chrXI,80160,80537
3630,YKL191W,chrXI,81035,82639
3631,YKL190W,chrXI,82947,83550
3632,YKL189W,chrXI,84704,85903
3633,YKL188C,chrXI,86225,88786
3634,YKL187C,chrXI,89284,91536
3635,YKL186C,chrXI,92744,93465
3636,YKL185W,chrXI,94499,96265
3637,YKL184W,chrXI,96757,98157
3638,YKL183C-A,chrXI,98395,98607
3639,YKL183W,chrXI,98721,99641
3640,YKL182W,chrXI,100671,106826
3641,YKL181W,chrXI,107316,108599
3642,YKL180W,chrXI,109269,110129
3643,YKL179C,chrXI,110464,112503
3644,YKL178C,chrXI,113215,114627
3645,YKL177W,chrXI,114356,114694
3646,YKL176C,chrXI,115500,117986
3647,YKL175W,chrXI,118793,120304
3648,YKL174C,chrXI,120380,122236
3649,YKL173W,chrXI,122517,125543
3650,YKL172W,chrXI,125759,127042
3651,YKL171W,chrXI,127475,130261
3652,YKL170W,chrXI,130634,131050
3653,YKL169C,chrXI,130685,131068
3654,YKL168C,chrXI,131288,133462
3655,YKL167C,chrXI,133721,134134
3656,YKL166C,chrXI,134509,135705
3657,YKL165C-A,chrXI,135790,136023
3658,YKL165C,chrXI,137932,140691
3659,YKL164C,chrXI,141794,142819
3660,YKL163W,chrXI,144401,145378
3661,YKL162C-A,chrXI,145922,146074
3662,YKL162C,chrXI,147630,148838
3663,YKL161C,chrXI,149386,150687
3664,YKL160W,chrXI,153269,153706
3665,YKL159C,chrXI,153816,154451
3666,YKL157W,chrXI,154991,158232
3667,YKL156W,chrXI,158613,159212
3668,YKL156C-A,chrXI,158975,159091
3669,YKL155C,chrXI,159456,161342
3670,YKL154W,chrXI,161601,162335
3671,YKL153W,chrXI,163600,164109
3672,YKL152C,chrXI,163642,164385
3673,YKL151C,chrXI,164917,165930
3674,YKL150W,chrXI,166400,167452
3675,YKL149C,chrXI,167612,168829
3676,YKL148C,chrXI,169207,171129
3677,YKL147C,chrXI,171551,172168
3678,YKL146W,chrXI,171783,173861
3679,YKL145W,chrXI,174213,175616
3680,YKL145W-A,chrXI,174958,175050
3681,YKL144C,chrXI,175843,176481
3682,YKL143W,chrXI,176781,178172
3683,YKL142W,chrXI,178515,179174
3684,YKL141W,chrXI,179667,180263
3685,YKL140W,chrXI,180779,182425
3686,YKL139W,chrXI,182958,184544
3687,YKL138C-A,chrXI,184803,185012
3688,YKL138C,chrXI,185286,185681
3689,YKL137W,chrXI,185957,186292
3690,YKL136W,chrXI,186416,186814
3691,YKL135C,chrXI,186460,188640
3692,YKL134C,chrXI,189124,191442
3693,YKL133C,chrXI,191679,193070
3694,YKL132C,chrXI,193574,194866
3695,YKL131W,chrXI,194478,194999
3696,YKL130C,chrXI,195288,196028
3697,YKL129C,chrXI,196349,200167
3698,YKL128C,chrXI,200884,201771
3699,YKL127W,chrXI,203541,205253
3700,YKL126W,chrXI,205707,207749
3701,YKL125W,chrXI,208247,210130
3702,YKL124W,chrXI,210593,212332
3703,YKL123W,chrXI,212043,212423
3704,YKL122C,chrXI,212495,212998
3705,YKL121W,chrXI,214142,216700
3706,YKL120W,chrXI,217344,218318
3707,YKL119C,chrXI,218570,219217
3708,YKL118W,chrXI,219126,219437
3709,YKL117W,chrXI,220324,220974
3710,YKL116C,chrXI,221344,222900
3711,YKL115C,chrXI,222893,223285
3712,YKL114C,chrXI,223352,224455
3713,YKL113C,chrXI,224727,225875
3714,YKL112W,chrXI,226570,228765
3715,YKL111C,chrXI,228464,228799
3716,YKL110C,chrXI,228939,229880
3717,YKL109W,chrXI,232227,233891
3718,YKL108W,chrXI,234426,235787
3719,YKL107W,chrXI,236141,237070
3720,YKL106C-A,chrXI,237147,237266
3721,YKL106W,chrXI,237536,238891
3722,YKL105C,chrXI,239185,242583
3723,YKL104C,chrXI,243220,245373
3724,YKL103C,chrXI,246138,247682
3725,YKL102C,chrXI,248062,248367
3726,YKL101W,chrXI,248920,253476
3727,YKL100C,chrXI,253697,255460
3728,YKL100W-A,chrXI,254159,254248
3729,YKL099C,chrXI,255720,256472
3730,YKL098W,chrXI,256770,257843
3731,YKL097C,chrXI,258503,258913
3732,YKL096C-B,chrXI,259073,259222
3733,YKL096W-A,chrXI,259253,259531
3734,YKL096W,chrXI,261132,261851
3735,YKL095W,chrXI,262277,263113
3736,YKL094W,chrXI,263349,264290
3737,YKL093W,chrXI,264789,265808
3738,YKL092C,chrXI,266145,269459
3739,YKL091C,chrXI,269718,270650
3740,YKL090W,chrXI,271878,273209
3741,YKL089W,chrXI,273394,275043
3742,YKL088W,chrXI,275283,276998
3743,YKL087C,chrXI,277189,277863
3744,YKL086W,chrXI,278281,278664
3745,YKL085W,chrXI,279123,280127
3746,YKL084W,chrXI,280509,280859
3747,YKL083W,chrXI,280921,281535
3748,YKL082C,chrXI,281025,282329
3749,YKL081W,chrXI,282891,284455
3750,YKL080W,chrXI,285030,286208
3751,YKL079W,chrXI,286603,288573
3752,YKL078W,chrXI,288845,291052
3753,YKL077W,chrXI,291453,292631
3754,YKL076C,chrXI,292838,293221
3755,YKL075C,chrXI,292956,294308
3756,YKL074C,chrXI,294610,296193
3757,YKL073W,chrXI,296430,299075
3758,YKL072W,chrXI,299582,301882
3759,YKL071W,chrXI,305114,305884
3760,YKL070W,chrXI,306211,306720
3761,YKL069W,chrXI,307285,307827
3762,YKL068W-A,chrXI,309206,309442
3763,YKL068W,chrXI,310199,313078
3764,YKL067W,chrXI,314812,315273
3765,YKL066W,chrXI,315281,315724
3766,YKL065W-A,chrXI,315954,316175
3767,YKL065C,chrXI,316437,317057
3768,YKL064W,chrXI,317764,320673
3769,YKL063C,chrXI,321015,321518
3770,YKL062W,chrXI,323228,325120
3771,YKL061W,chrXI,325771,326112
3772,YKL060C,chrXI,326408,327487
3773,YKL059C,chrXI,328118,329443
3774,YKL058W,chrXI,330166,330534
3775,YKL057C,chrXI,330856,333969
3776,YKL056C,chrXI,334412,334915
3777,YKL055C,chrXI,335321,336157
3778,YKL054C,chrXI,336537,338753
3779,YKL053C-A,chrXI,339182,339442
3780,YKL053W,chrXI,339572,339946
3781,YKL052C,chrXI,339668,340546
3782,YKL051W,chrXI,341312,342373
3783,YKL050C,chrXI,342852,345620
3784,YKL049C,chrXI,346075,346764
3785,YKL048C,chrXI,347214,349136
3786,YKL047W,chrXI,349463,351013
3787,YKL046C,chrXI,351275,352624
3788,YKL045W,chrXI,353493,355079
3789,YKL044W,chrXI,356322,356642
3790,YKL043W,chrXI,356748,357848
3791,YKL042W,chrXI,358475,359566
3792,YKL041W,chrXI,360143,360817
3793,YKL040C,chrXI,361058,361828
3794,YKL039W,chrXI,362622,364193
3795,YKL038W,chrXI,365605,369117
3796,YKL037W,chrXI,369365,369721
3797,YKL036C,chrXI,369528,369920
3798,YKL035W,chrXI,369891,371390
3799,YKL034W,chrXI,371829,374105
3800,YKL033W-A,chrXI,374505,375215
3801,YKL033W,chrXI,375456,378572
3802,YKL032C,chrXI,380065,381858
3803,YKL031W,chrXI,382072,382485
3804,YKL030W,chrXI,382498,383103
3805,YKL029C,chrXI,382716,384725
3806,YKL028W,chrXI,385758,387206
3807,YKL027W,chrXI,387562,388905
3808,YKL026C,chrXI,389380,389883
3809,YKL025C,chrXI,390240,392279
3810,YKL024C,chrXI,392526,393140
3811,YKL023C-A,chrXI,393146,393373
3812,YKL023W,chrXI,393721,394554
3813,YKL022C,chrXI,394726,397248
3814,YKL021C,chrXI,397344,398750
3815,YKL020C,chrXI,398832,402080
3816,YKL019W,chrXI,402568,403518
3817,YKL018C-A,chrXI,403580,403879
3818,YKL018W,chrXI,404102,405091
3819,YKL017C,chrXI,405190,407241
3820,YKL016C,chrXI,407465,407989
3821,YKL015W,chrXI,408544,411483
3822,YKL014C,chrXI,411619,416913
3823,YKL013C,chrXI,417508,418023
3824,YKL012W,chrXI,418310,420061
3825,YKL011C,chrXI,420155,421216
3826,YKL010C,chrXI,421424,425875
3827,YKL009W,chrXI,426242,426952
3828,YKL008C,chrXI,427295,428551
3829,YKL007W,chrXI,429302,430108
3830,YKL006C-A,chrXI,430198,430632
3831,YKL006W,chrXI,431906,432720
3832,YKL005C,chrXI,433093,434877
3833,YKL004W,chrXI,435580,436785
3834,YKL003C,chrXI,437097,437492
3835,YKL002W,chrXI,437778,438544
3836,YKL001C,chrXI,438777,439385
3837,YKR001C,chrXI,440608,442722
3838,YKR002W,chrXI,443232,444938
3839,YKR003W,chrXI,445381,446727
3840,YKR004C,chrXI,446799,448036
3841,YKR005C,chrXI,448521,450167
3842,YKR006C,chrXI,450423,451217
3843,YKR007W,chrXI,451434,451988
3844,YKR008W,chrXI,452201,454078
3845,YKR009C,chrXI,454352,457054
3846,YKR010C,chrXI,458924,461239
3847,YKR011C,chrXI,461635,462696
3848,YKR012C,chrXI,463739,464116
3849,YKR013W,chrXI,463959,464948
3850,YKR014C,chrXI,465367,466071
3851,YKR015C,chrXI,466961,468667
3852,YKR016W,chrXI,469717,471339
3853,YKR017C,chrXI,471694,473349
3854,YKR018C,chrXI,473723,475900
3855,YKR019C,chrXI,476216,478063
3856,YKR020W,chrXI,478338,478832
3857,YKR021W,chrXI,479234,481981
3858,YKR022C,chrXI,482171,483139
3859,YKR023W,chrXI,483419,485011
3860,YKR024C,chrXI,485144,487372
3861,YKR025W,chrXI,487770,488618
3862,YKR026C,chrXI,488738,489655
3863,YKR027W,chrXI,491364,493661
3864,YKR028W,chrXI,494257,497358
3865,YKR029C,chrXI,497578,499833
3866,YKR030W,chrXI,500282,501103
3867,YKR031C,chrXI,501344,506395
3868,YKR032W,chrXI,506517,506831
3869,YKR033C,chrXI,506879,507304
3870,YKR034W,chrXI,506898,507707
3871,YKR035C,chrXI,507920,508561
3872,YKR035W-A,chrXI,507939,508553
3873,YKR036C,chrXI,508702,510633
3874,YKR037C,chrXI,510910,511797
3875,YKR038C,chrXI,511999,513159
3876,YKR039W,chrXI,515063,516871
3877,YKR040C,chrXI,518063,518566
3878,YKR041W,chrXI,518198,518950
3879,YKR042W,chrXI,519527,520624
3880,YKR043C,chrXI,520897,521712
3881,YKR044W,chrXI,522015,523346
3882,YKR045C,chrXI,523418,523969
3883,YKR046C,chrXI,524223,525074
3884,YKR047W,chrXI,525257,525562
3885,YKR048C,chrXI,525387,526640
3886,YKR049C,chrXI,526830,527231
3887,YKR050W,chrXI,527815,530484
3888,YKR051W,chrXI,530946,532202
3889,YKR052C,chrXI,532550,533464
3890,YKR053C,chrXI,534067,535281
3891,YKR054C,chrXI,535647,547925
3892,YKR055W,chrXI,548216,549091
3893,YKR056W,chrXI,549448,551367
3894,YKR057W,chrXI,551657,552242
3895,YKR058W,chrXI,552770,554620
3896,YKR059W,chrXI,554987,556174
3897,YKR060W,chrXI,556518,557342
3898,YKR061W,chrXI,557677,558954
3899,YKR062W,chrXI,559666,560652
3900,YKR063C,chrXI,560789,562297
3901,YKR064W,chrXI,562547,565138
3902,YKR065C,chrXI,565299,565892
3903,YKR066C,chrXI,566113,567198
3904,YKR067W,chrXI,567918,570149
3905,YKR068C,chrXI,570328,570909
3906,YKR069W,chrXI,571612,573393
3907,YKR070W,chrXI,573574,574632
3908,YKR071C,chrXI,574934,575980
3909,YKR072C,chrXI,576435,578123
3910,YKR073C,chrXI,578187,578507
3911,YKR074W,chrXI,579209,579676
3912,YKR075C,chrXI,579827,580750
3913,YKR075W-A,chrXI,580212,580481
3914,YKR076W,chrXI,582283,583395
3915,YKR077W,chrXI,583653,584744
3916,YKR078W,chrXI,584952,586709
3917,YKR079C,chrXI,586789,589305
3918,YKR080W,chrXI,590395,591357
3919,YKR081C,chrXI,591506,592540
3920,YKR082W,chrXI,592825,596298
3921,YKR083C,chrXI,596421,596822
3922,YKR084C,chrXI,597055,598890
3923,YKR085C,chrXI,599094,599681
3924,YKR086W,chrXI,599857,603072
3925,YKR087C,chrXI,603195,604232
3926,YKR088C,chrXI,604405,605418
3927,YKR089C,chrXI,605633,608365
3928,YKR090W,chrXI,608946,611066
3929,YKR091W,chrXI,611525,612265
3930,YKR092C,chrXI,612665,613885
3931,YKR093W,chrXI,615730,617535
3932,YKR094C,chrXI,617996,618750
3933,YKR095W,chrXI,619805,625432
3934,YKR095W-A,chrXI,625864,626205
3935,YKR096W,chrXI,626793,630380
3936,YKR097W,chrXI,631152,632801
3937,YKR098C,chrXI,633026,635179
3938,YKR099W,chrXI,635851,638286
3939,YKR100C,chrXI,638901,639968
3940,YKR101W,chrXI,640540,642504
3941,YKR102W,chrXI,646356,649865
3942,YKR103W,chrXI,653080,656736
3943,YKR104W,chrXI,656836,657756
3944,YKR105C,chrXI,658716,660464
3945,YKR106W,chrXI,661442,663289
3946,YLL067C,chrXII,585,4301
3947,YLL067W-A,chrXII,843,1325
3948,YLL066W-B,chrXII,5605,5775
3949,YLL066C,chrXII,6120,9836
3950,YLL066W-A,chrXII,6486,6968
3951,YLL065W,chrXII,11726,12076
3952,YLL064C,chrXII,13083,13445
3953,YLL063C,chrXII,14648,16072
3954,YLL062C,chrXII,16639,17613
3955,YLL061W,chrXII,17956,19707
3956,YLL060C,chrXII,21138,21839
3957,YLL059C,chrXII,22474,22980
3958,YLL058W,chrXII,23569,25296
3959,YLL057C,chrXII,25756,26994
3960,YLL056C,chrXII,27409,28305
3961,YLL055W,chrXII,30109,31704
3962,YLL054C,chrXII,32673,35204
3963,YLL053C,chrXII,35503,35961
3964,YLL052C,chrXII,35912,36361
3965,YLL051C,chrXII,37333,39471
3966,YLL050C,chrXII,39804,40414
3967,YLL049W,chrXII,40666,41205
3968,YLL048C,chrXII,41280,46265
3969,YLL047W,chrXII,46672,47055
3970,YLL046C,chrXII,46714,47463
3971,YLL045C,chrXII,47859,48629
3972,YLL044W,chrXII,48216,48662
3973,YLL043W,chrXII,49938,51947
3974,YLL042C,chrXII,52087,52590
3975,YLL041C,chrXII,53131,53931
3976,YLL040C,chrXII,54211,63645
3977,YLL039C,chrXII,64062,65207
3978,YLL038C,chrXII,65775,66518
3979,YLL037W,chrXII,66562,66942
3980,YLL036C,chrXII,66745,68256
3981,YLL035W,chrXII,68580,70478
3982,YLL034C,chrXII,70633,73146
3983,YLL033W,chrXII,73409,74101
3984,YLL032C,chrXII,74270,76747
3985,YLL031C,chrXII,77152,80205
3986,YLL030C,chrXII,80356,80697
3987,YLL029W,chrXII,81461,83710
3988,YLL028W,chrXII,84804,86564
3989,YLL027W,chrXII,87403,88155
3990,YLL026W,chrXII,88623,91349
3991,YLL025W,chrXII,94747,95121
3992,YLL024C,chrXII,95566,97485
3993,YLL023C,chrXII,97997,98836
3994,YLL022C,chrXII,99044,100201
3995,YLL021W,chrXII,100947,105347
3996,YLL020C,chrXII,105556,105861
3997,YLL019C,chrXII,105686,107899
3998,YLL019W-A,chrXII,106908,107000
3999,YLL018C-A,chrXII,108676,108972
4000,YLL018C,chrXII,109902,111575
4001,YLL015W,chrXII,116432,121111
4002,YLL014W,chrXII,121322,121648
4003,YLL013C,chrXII,122075,124714
4004,YLL012W,chrXII,125534,127255
4005,YLL011W,chrXII,127523,128992
4006,YLL010C,chrXII,129330,130613
4007,YLL009C,chrXII,131205,131414
4008,YLL008W,chrXII,131729,133987
4009,YLL007C,chrXII,134302,136299
4010,YLL006W-A,chrXII,136345,136521
4011,YLL006W,chrXII,136586,137866
4012,YLL005C,chrXII,137940,140546
4013,YLL004W,chrXII,141073,142923
4014,YLL003W,chrXII,143201,146041
4015,YLL002W,chrXII,146291,147601
4016,YLL001W,chrXII,147890,150163
4017,YLR001C,chrXII,151389,153977
4018,YLR002C,chrXII,154343,156334
4019,YLR003C,chrXII,156855,157730
4020,YLR004C,chrXII,157934,159505
4021,YLR005W,chrXII,160049,161434
4022,YLR006C,chrXII,161755,163893
4023,YLR007W,chrXII,164392,165402
4024,YLR008C,chrXII,165577,166083
4025,YLR009W,chrXII,166537,167136
4026,YLR010C,chrXII,167320,167802
4027,YLR011W,chrXII,169103,169678
4028,YLR012C,chrXII,169982,170281
4029,YLR013W,chrXII,171339,171764
4030,YLR014C,chrXII,172268,174982
4031,YLR015W,chrXII,175227,176744
4032,YLR016C,chrXII,176802,177416
4033,YLR017W,chrXII,177608,178621
4034,YLR018C,chrXII,178707,179606
4035,YLR019W,chrXII,180288,181481
4036,YLR020C,chrXII,181789,183405
4037,YLR021W,chrXII,183623,184162
4038,YLR022C,chrXII,184174,184926
4039,YLR023C,chrXII,185498,187129
4040,YLR024C,chrXII,187663,193281
4041,YLR025W,chrXII,194452,195174
4042,YLR026C,chrXII,195450,196472
4043,YLR027C,chrXII,196829,198085
4044,YLR028C,chrXII,199540,201315
4045,YLR029C,chrXII,201976,202590
4046,YLR030W,chrXII,203290,204081
4047,YLR031W,chrXII,204225,204785
4048,YLR032W,chrXII,204991,208500
4049,YLR033W,chrXII,208761,210269
4050,YLR034C,chrXII,210512,211933
4051,YLR035C,chrXII,212369,214456
4052,YLR036C,chrXII,221521,222132
4053,YLR037C,chrXII,222685,223059
4054,YLR038C,chrXII,224921,225172
4055,YLR039C,chrXII,225426,228596
4056,YLR040C,chrXII,228908,229582
4057,YLR041W,chrXII,229377,229697
4058,YLR042C,chrXII,229966,230451
4059,YLR043C,chrXII,231702,232013
4060,YLR044C,chrXII,232390,234081
4061,YLR045C,chrXII,235037,237703
4062,YLR046C,chrXII,238001,238813
4063,YLR047C,chrXII,239347,241407
4064,YLR048W,chrXII,242232,243349
4065,YLR049C,chrXII,243886,245172
4066,YLR050C,chrXII,245587,246072
4067,YLR051C,chrXII,246324,246977
4068,YLR052W,chrXII,247201,247953
4069,YLR053C,chrXII,248100,248426
4070,YLR054C,chrXII,248717,250978
4071,YLR055C,chrXII,251272,253080
4072,YLR056W,chrXII,253861,254958
4073,YLR057W,chrXII,255306,257855
4074,YLR058C,chrXII,257992,259401
4075,YLR059C,chrXII,259738,260547
4076,YLR060W,chrXII,260979,262766
4077,YLR061W,chrXII,263194,263948
4078,YLR062C,chrXII,263577,263954
4079,YLR063W,chrXII,264157,265254
4080,YLR064W,chrXII,265456,266277
4081,YLR065C,chrXII,266373,266918
4082,YLR066W,chrXII,267169,267723
4083,YLR067C,chrXII,267813,270710
4084,YLR068W,chrXII,271008,271463
4085,YLR069C,chrXII,271630,273915
4086,YLR070C,chrXII,274141,275211
4087,YLR071C,chrXII,275378,278626
4088,YLR072W,chrXII,278862,280943
4089,YLR073C,chrXII,281019,281621
4090,YLR074C,chrXII,281956,282456
4091,YLR075W,chrXII,282927,283592
4092,YLR076C,chrXII,283185,283607
4093,YLR077W,chrXII,283872,285623
4094,YLR078C,chrXII,285736,286559
4095,YLR079W,chrXII,286820,287674
4096,YLR080W,chrXII,287916,289250
4097,YLR081W,chrXII,290212,291936
4098,YLR082C,chrXII,292394,293572
4099,YLR083C,chrXII,294091,296094
4100,YLR084C,chrXII,296589,300251
4101,YLR085C,chrXII,300673,301989
4102,YLR086W,chrXII,302243,306499
