,id,chrom,start,end,target_seq_counts,500bp_up_target_seq_counts,500bp_down_target_seq_counts,length,target_per_bp,up_target_per_bp,down_target_per_bp
2096,CAGL0H01023g,ChrH_C_glabrata_CBS138,97457,98709,115,51,51,1253,0.0917797286512,0.102,0.102
2097,CAGL0H01045g,ChrH_C_glabrata_CBS138,98818,99903,110,49,56,1086,0.101289134438,0.098,0.112
2098,CAGL0H01067g,ChrH_C_glabrata_CBS138,100374,101607,126,55,56,1234,0.102106969206,0.11,0.112
2099,CAGL0H01089g,ChrH_C_glabrata_CBS138,101881,103137,134,50,56,1257,0.106603023071,0.1,0.112
2100,CAGL0H01111g,ChrH_C_glabrata_CBS138,103326,103930,69,56,57,605,0.114049586777,0.112,0.114
2101,CAGL0H01144g,ChrH_C_glabrata_CBS138,103968,106608,296,62,53,2641,0.112078758046,0.124,0.106
2102,CAGL0H01177g,ChrH_C_glabrata_CBS138,104786,109943,535,54,60,5158,0.103722373013,0.108,0.12
2103,CAGL0H01199g,ChrH_C_glabrata_CBS138,110049,116144,637,56,46,6096,0.104494750656,0.112,0.092
2104,CAGL0H01221g,ChrH_C_glabrata_CBS138,115457,117328,193,40,39,1872,0.103098290598,0.08,0.078
2105,CAGL0H01243g,ChrH_C_glabrata_CBS138,116958,121036,412,45,55,4079,0.101005148321,0.09,0.11
2106,CAGL0H01265g,ChrH_C_glabrata_CBS138,120868,122917,214,58,51,2050,0.104390243902,0.116,0.102
2107,CAGL0H01287g,ChrH_C_glabrata_CBS138,123075,127347,318,54,35,4273,0.0744207816522,0.108,0.07
2108,CAGL0H01309g,ChrH_C_glabrata_CBS138,127478,129827,173,19,55,2350,0.0736170212766,0.038,0.11
2109,CAGL0H01331g,ChrH_C_glabrata_CBS138,130218,132587,210,61,44,2370,0.0886075949367,0.122,0.088
2110,CAGL0H01353g,ChrH_C_glabrata_CBS138,132361,134378,151,35,22,2018,0.0748265609514,0.07,0.044
2111,CAGL0H01375g,ChrH_C_glabrata_CBS138,135098,137716,228,33,38,2619,0.0870561282932,0.066,0.076
2112,CAGL0H01397g,ChrH_C_glabrata_CBS138,136446,138537,185,41,44,2092,0.0884321223709,0.082,0.088
2113,CAGL0H01419g,ChrH_C_glabrata_CBS138,138807,140786,201,37,53,1980,0.101515151515,0.074,0.106
2114,CAGL0H01441g,ChrH_C_glabrata_CBS138,140466,142451,221,52,55,1986,0.111278952669,0.104,0.11
2115,CAGL0H01463g,ChrH_C_glabrata_CBS138,142397,146556,425,55,46,4160,0.102163461538,0.11,0.092
2116,CAGL0H01485g,ChrH_C_glabrata_CBS138,146657,147569,92,47,58,913,0.100766703176,0.094,0.116
2117,CAGL0H01507g,ChrH_C_glabrata_CBS138,146650,150295,393,48,58,3646,0.107789358201,0.096,0.116
2118,CAGL0H01529g,ChrH_C_glabrata_CBS138,150432,151689,107,49,45,1258,0.0850556438792,0.098,0.09
2119,CAGL0H01551g,ChrH_C_glabrata_CBS138,151356,153104,170,35,52,1749,0.0971983990852,0.07,0.104
2120,CAGL0H01573g,ChrH_C_glabrata_CBS138,153008,154257,121,50,47,1250,0.0968,0.1,0.094
2121,CAGL0H01595g,ChrH_C_glabrata_CBS138,155128,156497,129,42,34,1370,0.0941605839416,0.084,0.068
2122,CAGL0H01606g,ChrH_C_glabrata_CBS138,156566,156967,26,42,39,402,0.0646766169154,0.084,0.078
2123,CAGL0H01617g,ChrH_C_glabrata_CBS138,157227,158504,106,36,58,1278,0.0829420970266,0.072,0.116
2124,CAGL0H01639g,ChrH_C_glabrata_CBS138,158937,160617,168,57,50,1681,0.0999405116002,0.114,0.1
2125,CAGL0H01661g,ChrH_C_glabrata_CBS138,160847,162289,163,53,61,1443,0.112959112959,0.106,0.122
2126,CAGL0H01683g,ChrH_C_glabrata_CBS138,162584,166217,375,62,55,3634,0.103192074849,0.124,0.11
2127,CAGL0H01705g,ChrH_C_glabrata_CBS138,164997,165547,46,56,63,551,0.0834845735027,0.112,0.126
2128,CAGL0H01727g,ChrH_C_glabrata_CBS138,165719,167717,191,47,51,1999,0.0955477738869,0.094,0.102
2129,CAGL0H01749g,ChrH_C_glabrata_CBS138,167796,168667,78,36,43,872,0.0894495412844,0.072,0.086
2130,CAGL0H01771g,ChrH_C_glabrata_CBS138,168452,170305,185,48,54,1854,0.0997842502697,0.096,0.108
2131,CAGL0H01793g,ChrH_C_glabrata_CBS138,170011,173511,367,55,51,3501,0.104827192231,0.11,0.102
2132,CAGL0H01815g,ChrH_C_glabrata_CBS138,174197,176138,151,57,31,1942,0.0777548918641,0.114,0.062
2133,CAGL0H01837g,ChrH_C_glabrata_CBS138,176352,178736,160,40,26,2385,0.0670859538784,0.08,0.052
2134,CAGL0H01859g,ChrH_C_glabrata_CBS138,178836,179470,33,25,25,635,0.051968503937,0.05,0.05
2135,CAGL0H01881g,ChrH_C_glabrata_CBS138,179425,180318,51,23,35,894,0.0570469798658,0.046,0.07
2136,CAGL0H01947g,ChrH_C_glabrata_CBS138,180512,181294,48,38,53,783,0.0613026819923,0.076,0.106
2137,CAGL0H02035g,ChrH_C_glabrata_CBS138,182097,183209,46,34,34,1113,0.0413297394429,0.068,0.068
2138,CAGL0H02057g,ChrH_C_glabrata_CBS138,183266,184224,60,33,56,959,0.0625651720542,0.066,0.112
2139,CAGL0H02079g,ChrH_C_glabrata_CBS138,184330,185437,113,45,59,1108,0.101985559567,0.09,0.118
2140,CAGL0H02101g,ChrH_C_glabrata_CBS138,185982,186597,59,59,48,616,0.0957792207792,0.118,0.096
2141,CAGL0H02123g,ChrH_C_glabrata_CBS138,188454,190121,134,65,25,1668,0.0803357314149,0.13,0.05
2142,CAGL0H02145g,ChrH_C_glabrata_CBS138,190804,192690,131,33,58,1887,0.06942236354,0.066,0.116
2143,CAGL0H02167g,ChrH_C_glabrata_CBS138,196368,197947,159,46,55,1580,0.100632911392,0.092,0.11
2144,CAGL0H02189g,ChrH_C_glabrata_CBS138,198824,199747,66,49,58,924,0.0714285714286,0.098,0.116
2145,CAGL0H02211g,ChrH_C_glabrata_CBS138,199426,201497,219,32,53,2072,0.105694980695,0.064,0.106
2146,CAGL0H02233g,ChrH_C_glabrata_CBS138,201238,202257,101,56,58,1020,0.0990196078431,0.112,0.116
2147,CAGL0H02255g,ChrH_C_glabrata_CBS138,202361,205407,264,56,51,3047,0.086642599278,0.112,0.102
2148,CAGL0H02277g,ChrH_C_glabrata_CBS138,206023,206397,35,42,54,375,0.0933333333333,0.084,0.108
2149,CAGL0H02299g,ChrH_C_glabrata_CBS138,205100,209322,430,42,43,4223,0.101823348331,0.084,0.086
2150,CAGL0H02321g,ChrH_C_glabrata_CBS138,208388,209117,63,54,56,730,0.086301369863,0.108,0.112
2151,CAGL0H02343g,ChrH_C_glabrata_CBS138,209347,210147,65,51,57,801,0.0811485642946,0.102,0.114
2152,CAGL0H02365g,ChrH_C_glabrata_CBS138,210167,211411,93,38,25,1245,0.0746987951807,0.076,0.05
2153,CAGL0H02387g,ChrH_C_glabrata_CBS138,212036,215743,327,39,44,3708,0.0881877022654,0.078,0.088
2154,CAGL0H02409g,ChrH_C_glabrata_CBS138,215862,216568,71,61,46,707,0.100424328147,0.122,0.092
2155,CAGL0H02431g,ChrH_C_glabrata_CBS138,216897,221238,483,56,54,4342,0.111239060341,0.112,0.108
2156,CAGL0H02453g,ChrH_C_glabrata_CBS138,221367,223844,293,51,53,2478,0.118240516546,0.102,0.106
2157,CAGL0H02475g,ChrH_C_glabrata_CBS138,224077,226485,249,58,54,2409,0.103362391034,0.116,0.108
2158,CAGL0H02491g,ChrH_C_glabrata_CBS138,227288,227473,19,44,66,186,0.102150537634,0.088,0.132
2159,CAGL0H02497g,ChrH_C_glabrata_CBS138,226252,230861,462,51,55,4610,0.10021691974,0.102,0.11
2160,CAGL0H02519g,ChrH_C_glabrata_CBS138,229365,231728,233,47,51,2364,0.0985617597293,0.094,0.102
2161,CAGL0H02541g,ChrH_C_glabrata_CBS138,231364,231687,26,54,56,324,0.0802469135802,0.108,0.112
2162,CAGL0H02563g,ChrH_C_glabrata_CBS138,231892,232068,12,53,41,177,0.0677966101695,0.106,0.082
2163,CAGL0H02585g,ChrH_C_glabrata_CBS138,232974,234755,127,44,48,1782,0.0712682379349,0.088,0.096
2164,CAGL0H02607g,ChrH_C_glabrata_CBS138,235979,237537,155,57,56,1559,0.0994227068634,0.114,0.112
2165,CAGL0H02651g,ChrH_C_glabrata_CBS138,238323,243358,550,57,54,5036,0.109213661636,0.114,0.108
2166,CAGL0H02673g,ChrH_C_glabrata_CBS138,243188,244227,104,61,61,1040,0.1,0.122,0.122
2167,CAGL0H02695g,ChrH_C_glabrata_CBS138,244294,246287,178,51,44,1994,0.0892678034102,0.102,0.088
2168,CAGL0H02717g,ChrH_C_glabrata_CBS138,247227,248059,64,34,48,833,0.0768307322929,0.068,0.096
2169,CAGL0H02739g,ChrH_C_glabrata_CBS138,248247,250076,162,51,57,1830,0.0885245901639,0.102,0.114
2170,CAGL0H02783g,ChrH_C_glabrata_CBS138,250756,256730,581,59,49,5975,0.0972384937238,0.118,0.098
2171,CAGL0H02805g,ChrH_C_glabrata_CBS138,256427,260508,406,31,52,4082,0.0994610485056,0.062,0.104
2172,CAGL0H02827g,ChrH_C_glabrata_CBS138,260705,263391,289,48,41,2687,0.107554893934,0.096,0.082
2173,CAGL0H02849g,ChrH_C_glabrata_CBS138,262878,264109,121,52,53,1232,0.0982142857143,0.104,0.106
2174,CAGL0H02871g,ChrH_C_glabrata_CBS138,264203,266233,227,54,39,2031,0.111767602166,0.108,0.078
2175,CAGL0H02893g,ChrH_C_glabrata_CBS138,265900,269235,346,63,56,3336,0.103717026379,0.126,0.112
2176,CAGL0H02937g,ChrH_C_glabrata_CBS138,269475,271561,194,59,54,2087,0.0929563967417,0.118,0.108
2177,CAGL0H02959g,ChrH_C_glabrata_CBS138,273735,279932,598,39,56,6198,0.0964827363666,0.078,0.112
2178,CAGL0H03003g,ChrH_C_glabrata_CBS138,279537,281790,248,67,59,2254,0.110026619343,0.134,0.118
2179,CAGL0H03025g,ChrH_C_glabrata_CBS138,281963,285527,398,57,56,3565,0.111640953717,0.114,0.112
2180,CAGL0H03047g,ChrH_C_glabrata_CBS138,285827,288538,274,64,52,2712,0.101032448378,0.128,0.104
2181,CAGL0H03069g,ChrH_C_glabrata_CBS138,288627,292659,429,59,58,4033,0.106372427473,0.118,0.116
2182,CAGL0H03091g,ChrH_C_glabrata_CBS138,292933,294047,106,61,45,1115,0.095067264574,0.122,0.09
2183,CAGL0H03113g,ChrH_C_glabrata_CBS138,293937,295762,172,42,45,1826,0.0941949616648,0.084,0.09
2184,CAGL0H03135g,ChrH_C_glabrata_CBS138,295680,296159,40,53,66,480,0.0833333333333,0.106,0.132
2185,CAGL0H03157g,ChrH_C_glabrata_CBS138,297238,297987,67,59,51,750,0.0893333333333,0.118,0.102
2186,CAGL0H03179g,ChrH_C_glabrata_CBS138,298097,300212,216,55,42,2116,0.102079395085,0.11,0.084
2187,CAGL0H03201g,ChrH_C_glabrata_CBS138,300277,301172,80,62,50,896,0.0892857142857,0.124,0.1
2188,CAGL0H03223g,ChrH_C_glabrata_CBS138,301008,303093,224,46,54,2086,0.107382550336,0.092,0.108
2189,CAGL0H03245g,ChrH_C_glabrata_CBS138,302929,305811,319,49,51,2883,0.110648629899,0.098,0.102
2190,CAGL0H03267g,ChrH_C_glabrata_CBS138,305997,308738,280,49,43,2742,0.102115244347,0.098,0.086
2191,CAGL0H03289g,ChrH_C_glabrata_CBS138,308977,310478,150,45,52,1502,0.0998668442077,0.09,0.104
2192,CAGL0H03311g,ChrH_C_glabrata_CBS138,310699,311430,63,54,71,732,0.0860655737705,0.108,0.142
2193,CAGL0H03333g,ChrH_C_glabrata_CBS138,312081,312488,28,64,55,408,0.0686274509804,0.128,0.11
2194,CAGL0H03355g,ChrH_C_glabrata_CBS138,312777,313704,92,48,53,928,0.0991379310345,0.096,0.106
2195,CAGL0H03377g,ChrH_C_glabrata_CBS138,313711,315527,169,50,52,1817,0.0930104567969,0.1,0.104
2196,CAGL0H03399g,ChrH_C_glabrata_CBS138,315728,317877,193,48,59,2150,0.0897674418605,0.096,0.118
2197,CAGL0H03421g,ChrH_C_glabrata_CBS138,318953,320497,132,54,54,1545,0.0854368932039,0.108,0.108
2198,CAGL0H03443g,ChrH_C_glabrata_CBS138,320697,323689,260,44,53,2993,0.0868693618443,0.088,0.106
2199,CAGL0H03465g,ChrH_C_glabrata_CBS138,323129,323524,29,32,54,396,0.0732323232323,0.064,0.108
2200,CAGL0H03487g,ChrH_C_glabrata_CBS138,323747,325859,225,43,47,2113,0.106483672504,0.086,0.094
2201,CAGL0H03509g,ChrH_C_glabrata_CBS138,325528,327276,189,55,34,1749,0.108061749571,0.11,0.068
2202,CAGL0H03531g,ChrH_C_glabrata_CBS138,326438,329928,319,47,38,3491,0.0913778287024,0.094,0.076
2203,CAGL0H03553g,ChrH_C_glabrata_CBS138,327276,330836,296,50,29,3561,0.0831227183375,0.1,0.058
2204,CAGL0H03575g,ChrH_C_glabrata_CBS138,330987,332879,161,37,49,1893,0.0850501848917,0.074,0.098
2205,CAGL0H03597g,ChrH_C_glabrata_CBS138,333007,333947,96,52,52,941,0.102019128587,0.104,0.104
2206,CAGL0H03619g,ChrH_C_glabrata_CBS138,333754,335749,195,52,40,1996,0.0976953907816,0.104,0.08
2207,CAGL0H03641g,ChrH_C_glabrata_CBS138,336292,337350,93,42,46,1059,0.0878186968839,0.084,0.092
2208,CAGL0H03663g,ChrH_C_glabrata_CBS138,337497,338844,127,43,53,1348,0.0942136498516,0.086,0.106
2209,CAGL0H03685g,ChrH_C_glabrata_CBS138,339017,340790,145,47,53,1774,0.0817361894025,0.094,0.106
2210,CAGL0H03707g,ChrH_C_glabrata_CBS138,340581,342875,195,28,26,2295,0.0849673202614,0.056,0.052
2211,CAGL0H03729g,ChrH_C_glabrata_CBS138,342234,344346,166,19,43,2113,0.0785612872693,0.038,0.086
2212,CAGL0H03751g,ChrH_C_glabrata_CBS138,343139,351680,752,45,46,8542,0.0880355888551,0.09,0.092
2213,CAGL0H03773g,ChrH_C_glabrata_CBS138,354704,355996,121,59,56,1293,0.0935808197989,0.118,0.112
2214,CAGL0H03795g,ChrH_C_glabrata_CBS138,356238,358170,173,64,39,1933,0.089498189343,0.128,0.078
2215,CAGL0H03817g,ChrH_C_glabrata_CBS138,356740,360224,295,44,32,3485,0.0846484935438,0.088,0.064
2216,CAGL0H03839g,ChrH_C_glabrata_CBS138,359917,360974,87,42,51,1058,0.0822306238185,0.084,0.102
2217,CAGL0H03861g,ChrH_C_glabrata_CBS138,360211,362667,208,42,38,2457,0.0846560846561,0.084,0.076
2218,CAGL0H03883g,ChrH_C_glabrata_CBS138,362684,365020,182,31,41,2337,0.0778776208815,0.062,0.082
2219,CAGL0H03905g,ChrH_C_glabrata_CBS138,364128,365377,98,49,39,1250,0.0784,0.098,0.078
2220,CAGL0H03927g,ChrH_C_glabrata_CBS138,365488,367067,120,40,45,1580,0.0759493670886,0.08,0.09
2221,CAGL0H03938g,ChrH_C_glabrata_CBS138,367237,368001,70,45,49,765,0.0915032679739,0.09,0.098
2222,CAGL0H03949g,ChrH_C_glabrata_CBS138,368317,369667,149,50,47,1351,0.110288675056,0.1,0.094
2223,CAGL0H03971g,ChrH_C_glabrata_CBS138,369772,370847,100,56,47,1076,0.092936802974,0.112,0.094
2224,CAGL0H03993g,ChrH_C_glabrata_CBS138,371673,373987,204,48,60,2315,0.088120950324,0.096,0.12
2225,CAGL0H04015g,ChrH_C_glabrata_CBS138,377219,378307,102,38,53,1089,0.0936639118457,0.076,0.106
2226,CAGL0H04037g,ChrH_C_glabrata_CBS138,378446,382177,367,51,34,3732,0.0983386923901,0.102,0.068
2227,CAGL0H04059g,ChrH_C_glabrata_CBS138,383247,383690,38,36,33,444,0.0855855855856,0.072,0.066
2228,CAGL0H04081g,ChrH_C_glabrata_CBS138,384929,387277,219,41,47,2349,0.0932311621967,0.082,0.094
2229,CAGL0H04103g,ChrH_C_glabrata_CBS138,387391,391589,376,46,47,4199,0.0895451297928,0.092,0.094
2230,CAGL0H04125g,ChrH_C_glabrata_CBS138,390531,392631,202,52,40,2101,0.0961446930033,0.104,0.08
2231,CAGL0H04147g,ChrH_C_glabrata_CBS138,392787,394197,104,50,55,1411,0.0737065910702,0.1,0.11
2232,CAGL0H04169g,ChrH_C_glabrata_CBS138,394257,396500,224,51,55,2244,0.0998217468806,0.102,0.11
2233,CAGL0H04191g,ChrH_C_glabrata_CBS138,396831,397001,17,58,47,171,0.0994152046784,0.116,0.094
2234,CAGL0H04213g,ChrH_C_glabrata_CBS138,398227,402556,396,50,70,4330,0.091454965358,0.1,0.14
2235,CAGL0H04235g,ChrH_C_glabrata_CBS138,402947,405266,219,64,54,2320,0.0943965517241,0.128,0.108
2236,CAGL0H04257g,ChrH_C_glabrata_CBS138,405073,405231,15,50,55,159,0.0943396226415,0.1,0.11
2237,CAGL0H04279g,ChrH_C_glabrata_CBS138,406327,406485,15,50,66,159,0.0943396226415,0.1,0.132
2238,CAGL0H04301g,ChrH_C_glabrata_CBS138,406947,407667,74,65,43,721,0.102635228849,0.13,0.086
2239,CAGL0H04323g,ChrH_C_glabrata_CBS138,407747,409280,128,53,48,1534,0.0834419817471,0.106,0.096
2240,CAGL0H04345g,ChrH_C_glabrata_CBS138,409477,410177,76,49,48,701,0.108416547789,0.098,0.096
2241,CAGL0H04367g,ChrH_C_glabrata_CBS138,409963,413657,342,46,46,3695,0.0925575101488,0.092,0.092
2242,CAGL0H04389g,ChrH_C_glabrata_CBS138,413798,415199,136,35,48,1402,0.0970042796006,0.07,0.096
2243,CAGL0H04411g,ChrH_C_glabrata_CBS138,415076,418157,299,53,68,3082,0.0970149253731,0.106,0.136
2244,CAGL0H04455g,ChrH_C_glabrata_CBS138,418956,421208,241,66,62,2253,0.106968486462,0.132,0.124
2245,CAGL0H04477g,ChrH_C_glabrata_CBS138,421566,426783,518,64,68,5218,0.099271751629,0.128,0.136
2246,CAGL0H04499g,ChrH_C_glabrata_CBS138,426688,428484,163,42,43,1797,0.0907067334446,0.084,0.086
2247,CAGL0H04521g,ChrH_C_glabrata_CBS138,428770,430835,197,46,40,2066,0.095353339787,0.092,0.08
2248,CAGL0H04543g,ChrH_C_glabrata_CBS138,429382,431244,187,38,41,1863,0.100375738057,0.076,0.082
2249,CAGL0H04565g,ChrH_C_glabrata_CBS138,430822,431776,82,49,42,955,0.0858638743455,0.098,0.084
2250,CAGL0H04587g,ChrH_C_glabrata_CBS138,431754,433364,156,41,53,1611,0.096834264432,0.082,0.106
2251,CAGL0H04609g,ChrH_C_glabrata_CBS138,433318,441888,956,58,63,8571,0.111538910279,0.116,0.126
2252,CAGL0H04631g,ChrH_C_glabrata_CBS138,442070,444341,207,50,30,2272,0.0911091549296,0.1,0.06
2253,CAGL0H04653g,ChrH_C_glabrata_CBS138,445166,448110,247,29,47,2945,0.0838709677419,0.058,0.094
2254,CAGL0H04675g,ChrH_C_glabrata_CBS138,445588,448160,216,39,46,2573,0.0839486980179,0.078,0.092
2255,CAGL0H04691g,ChrH_C_glabrata_CBS138,448334,449358,108,43,27,1025,0.105365853659,0.086,0.054
2256,CAGL0H04697g,ChrH_C_glabrata_CBS138,448507,452485,387,44,44,3979,0.0972606182458,0.088,0.088
2257,CAGL0H04719g,ChrH_C_glabrata_CBS138,452684,453833,98,43,42,1150,0.0852173913043,0.086,0.084
2258,CAGL0H04741g,ChrH_C_glabrata_CBS138,453220,454417,99,45,30,1198,0.0826377295492,0.09,0.06
2259,CAGL0H04763g,ChrH_C_glabrata_CBS138,454518,457483,258,45,59,2966,0.0869858395145,0.09,0.118
2260,CAGL0H04785g,ChrH_C_glabrata_CBS138,456657,458816,238,63,52,2160,0.110185185185,0.126,0.104
2261,CAGL0H04807g,ChrH_C_glabrata_CBS138,458983,459936,81,66,58,954,0.0849056603774,0.132,0.116
2262,CAGL0H04829g,ChrH_C_glabrata_CBS138,460116,462401,196,58,56,2286,0.0857392825897,0.116,0.112
2263,CAGL0H04851g,ChrH_C_glabrata_CBS138,462516,464543,193,53,66,2028,0.09516765286,0.106,0.132
2264,CAGL0H04873g,ChrH_C_glabrata_CBS138,465037,466626,143,66,47,1590,0.0899371069182,0.132,0.094
2265,CAGL0H04895g,ChrH_C_glabrata_CBS138,467287,468886,137,40,66,1600,0.085625,0.08,0.132
2266,CAGL0H04917g,ChrH_C_glabrata_CBS138,467913,471584,373,34,39,3672,0.101579520697,0.068,0.078
2267,CAGL0H04939g,ChrH_C_glabrata_CBS138,470067,473005,265,51,42,2939,0.0901667233753,0.102,0.084
2268,CAGL0H04961g,ChrH_C_glabrata_CBS138,473916,476070,206,45,62,2155,0.0955916473318,0.09,0.124
2269,CAGL0H04983g,ChrH_C_glabrata_CBS138,477676,479243,141,60,51,1568,0.0899234693878,0.12,0.102
2270,CAGL0H05005g,ChrH_C_glabrata_CBS138,479556,481231,187,43,66,1676,0.111575178998,0.086,0.132
2271,CAGL0H05027g,ChrH_C_glabrata_CBS138,481606,483788,266,63,65,2183,0.121850664224,0.126,0.13
2272,CAGL0H05049g,ChrH_C_glabrata_CBS138,483714,486740,320,51,44,3027,0.1057152296,0.102,0.088
2273,CAGL0H05071g,ChrH_C_glabrata_CBS138,486792,490307,372,56,47,3516,0.105802047782,0.112,0.094
2274,CAGL0H05093g,ChrH_C_glabrata_CBS138,490277,494526,422,53,48,4250,0.0992941176471,0.106,0.096
2275,CAGL0H05115g,ChrH_C_glabrata_CBS138,494587,495246,64,43,47,660,0.0969696969697,0.086,0.094
2276,CAGL0H05137g,ChrH_C_glabrata_CBS138,495336,497477,202,52,45,2142,0.094304388422,0.104,0.09
2277,CAGL0H05159g,ChrH_C_glabrata_CBS138,500935,502816,203,59,58,1882,0.107863974495,0.118,0.116
2278,CAGL0H05181g,ChrH_C_glabrata_CBS138,503007,503996,98,63,59,990,0.0989898989899,0.126,0.118
2279,CAGL0H05203g,ChrH_C_glabrata_CBS138,504165,505783,171,54,49,1619,0.105620753552,0.108,0.098
2280,CAGL0H05225g,ChrH_C_glabrata_CBS138,505896,506705,86,43,48,810,0.106172839506,0.086,0.096
2281,CAGL0H05247g,ChrH_C_glabrata_CBS138,506906,507927,105,56,65,1022,0.102739726027,0.112,0.13
2282,CAGL0H05269g,ChrH_C_glabrata_CBS138,508346,509745,163,65,42,1400,0.116428571429,0.13,0.084
2283,CAGL0H05291g,ChrH_C_glabrata_CBS138,509535,511661,234,56,48,2127,0.110014104372,0.112,0.096
2284,CAGL0H05313g,ChrH_C_glabrata_CBS138,511770,513248,143,49,48,1479,0.0966869506423,0.098,0.096
2285,CAGL0H05335g,ChrH_C_glabrata_CBS138,512657,514186,156,52,62,1530,0.101960784314,0.104,0.124
2286,CAGL0H05357g,ChrH_C_glabrata_CBS138,514422,516876,224,60,58,2455,0.0912423625255,0.12,0.116
2287,CAGL0H05379g,ChrH_C_glabrata_CBS138,517576,520937,343,62,46,3362,0.102022605592,0.124,0.092
2288,CAGL0H05401g,ChrH_C_glabrata_CBS138,521607,524156,233,44,48,2550,0.0913725490196,0.088,0.096
2289,CAGL0H05423g,ChrH_C_glabrata_CBS138,523132,526903,335,38,44,3772,0.0888123011665,0.076,0.088
2290,CAGL0H05445g,ChrH_C_glabrata_CBS138,527052,528984,140,45,59,1933,0.0724262803932,0.09,0.118
2291,CAGL0H05489g,ChrH_C_glabrata_CBS138,531206,534076,279,55,53,2871,0.0971786833856,0.11,0.106
2292,CAGL0H05511g,ChrH_C_glabrata_CBS138,532197,537797,556,50,50,5601,0.0992679878593,0.1,0.1
2293,CAGL0H05533g,ChrH_C_glabrata_CBS138,537936,543856,599,45,55,5921,0.101165343692,0.09,0.11
2294,CAGL0H05555g,ChrH_C_glabrata_CBS138,544166,545558,140,62,40,1393,0.100502512563,0.124,0.08
2295,CAGL0H05577g,ChrH_C_glabrata_CBS138,545660,552736,686,51,64,7077,0.0969337289812,0.102,0.128
2296,CAGL0H05599g,ChrH_C_glabrata_CBS138,553097,554506,148,61,54,1410,0.104964539007,0.122,0.108
2297,CAGL0H05621g,ChrH_C_glabrata_CBS138,554293,558655,425,42,51,4363,0.097410038964,0.084,0.102
2298,CAGL0H05643g,ChrH_C_glabrata_CBS138,559091,563362,417,55,63,4272,0.0976123595506,0.11,0.126
2299,CAGL0H05665g,ChrH_C_glabrata_CBS138,561332,562762,137,55,58,1431,0.0957372466806,0.11,0.116
2300,CAGL0H05687g,ChrH_C_glabrata_CBS138,563513,565766,207,63,56,2254,0.0918367346939,0.126,0.112
2301,CAGL0H05709g,ChrH_C_glabrata_CBS138,565799,568331,243,41,50,2533,0.0959336754836,0.082,0.1
2302,CAGL0H05731g,ChrH_C_glabrata_CBS138,568409,569964,145,57,43,1556,0.0931876606684,0.114,0.086
2303,CAGL0H05753g,ChrH_C_glabrata_CBS138,569589,570936,128,49,55,1348,0.0949554896142,0.098,0.11
2304,CAGL0H05764g,ChrH_C_glabrata_CBS138,570864,571590,83,50,51,727,0.11416781293,0.1,0.102
2305,CAGL0H05775g,ChrH_C_glabrata_CBS138,571417,572896,138,53,46,1480,0.0932432432432,0.106,0.092
2306,CAGL0H05797g,ChrH_C_glabrata_CBS138,573046,573596,53,43,63,551,0.0961887477314,0.086,0.126
2307,CAGL0H05819g,ChrH_C_glabrata_CBS138,573716,574280,64,53,64,565,0.113274336283,0.106,0.128
2308,CAGL0H05841g,ChrH_C_glabrata_CBS138,574304,575876,181,55,52,1573,0.11506675143,0.11,0.104
2309,CAGL0H05863g,ChrH_C_glabrata_CBS138,576008,577606,138,53,48,1599,0.0863039399625,0.106,0.096
2310,CAGL0H05885g,ChrH_C_glabrata_CBS138,577502,579523,186,32,52,2022,0.0919881305638,0.064,0.104
2311,CAGL0H05907g,ChrH_C_glabrata_CBS138,579165,581564,263,38,56,2400,0.109583333333,0.076,0.112
2312,CAGL0H05929g,ChrH_C_glabrata_CBS138,581718,585352,364,41,36,3635,0.100137551582,0.082,0.072
2313,CAGL0H05951g,ChrH_C_glabrata_CBS138,585227,586026,70,51,50,800,0.0875,0.102,0.1
2314,CAGL0H05973g,ChrH_C_glabrata_CBS138,586087,586886,69,51,57,800,0.08625,0.102,0.114
2315,CAGL0H05995g,ChrH_C_glabrata_CBS138,587125,587868,68,55,72,744,0.0913978494624,0.11,0.144
2316,CAGL0H06017g,ChrH_C_glabrata_CBS138,588556,590229,146,69,57,1674,0.0872162485066,0.138,0.114
2317,CAGL0H06039g,ChrH_C_glabrata_CBS138,592466,595662,233,56,50,3197,0.0728808257742,0.112,0.1
2318,CAGL0H06105g,ChrH_C_glabrata_CBS138,591951,597156,421,46,51,5206,0.0808682289666,0.092,0.102
2319,CAGL0H06127g,ChrH_C_glabrata_CBS138,597428,598688,147,50,52,1261,0.116574147502,0.1,0.104
2320,CAGL0H06149g,ChrH_C_glabrata_CBS138,598212,601646,350,59,53,3435,0.101892285298,0.118,0.106
2321,CAGL0H06171g,ChrH_C_glabrata_CBS138,602455,603806,135,54,51,1352,0.0998520710059,0.108,0.102
2322,CAGL0H06193g,ChrH_C_glabrata_CBS138,603483,608024,406,47,36,4542,0.0893879348305,0.094,0.072
2323,CAGL0H06215g,ChrH_C_glabrata_CBS138,608826,612948,335,21,61,4123,0.0812515158865,0.042,0.122
2324,CAGL0H06237g,ChrH_C_glabrata_CBS138,612927,614625,161,57,45,1699,0.094761624485,0.114,0.09
2325,CAGL0H06259g,ChrH_C_glabrata_CBS138,614732,619356,449,42,60,4625,0.0970810810811,0.084,0.12
